text,label
plz Dinner plan tonight? Let's meet near hostel gate. 🙏,0
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1
"Dear customer, a/c verification pending. confirm netbanking password now #update",1
Alert: Your PhonePe wallet blocked. share mpin to reactivate #update,1
Important: Income tax refund release: verify PAN and bank details now immediately,1
Physics CAT prep session at 6 pm in SJT-308 asap,0
"Attention! कल assignment submit करना है, भूलना मत immediately",0
"Important: Class moved to 3 PM tomorrow, please attend on time. kindly respond",0
"FYI: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1
FYI: Physics CAT prep session at 6 pm in SJT-308,0
"Class moved to 3 PM tomorrow, please attend on time. immediately",0
"Dear customer, আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে ✅",1
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் 🙏",1
"Attention! আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। ✅",1
"Dear customer, UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. #update",1
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0
Alert: a/c verification pending. confirm netbanking password now immediately,1
FYI: Please share PYQ pdf in class group asap,0
"Important: Class moved to 3 PM tomorrow, please attend on time. #update",0
Attention! Meeting notes attached in the shared drive. 🙏,0
Alert: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅,0
FYI: CBI cyber complaint registered. settle immediately to avoid arrest asap,1
Alert: Lunch done? meet at canteen kindly respond,0
FYI: Aadhaar PAN re-verify karo warna account freeze ho jayega. #update,1
"Attention! Get lottery prize ₹5 lakh now, pay registration fee first kindly respond",1
"Alert: कल assignment submit करना है, भूलना मत immediately",0
"FYI: Your order has been delivered, thank you for shopping. immediately",0
Alert: a/c verification pending. confirm netbanking password now,1
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் 🙏",1
"FYI: Class moved to 3 PM tomorrow, please attend on time. #update",0
Attention! CBI cyber complaint registered. settle immediately to avoid arrest ✅,1
Alert: Happy birthday! have a great day ahead ✅,0
Hostel maintenance visit tomorrow morning #update,0
"Important: Class moved to 3 PM tomorrow, please attend on time. 🙏",0
"Dear customer, Income tax refund release: verify PAN and bank details now asap",1
Alert: a/c verification pending. confirm netbanking password now 🙏,1
"Dear customer, Get lottery prize ₹5 lakh now, pay registration fee first",1
plz Income tax refund release: verify PAN and bank details now #update,1
Cab details: driver number shared for pickup kindly respond,0
Your PhonePe wallet blocked. share mpin to reactivate immediately,1
plz Aadhaar PAN re-verify karo warna account freeze ho jayega.,1
Attention! Sarkari subsidy release ke liye processing fee bhejo kindly respond,1
Alert: Lab viva postponed to next Monday 🙏,0
FYI: Happy birthday! have a great day ahead #update,0
Document uploaded to Google Drive for project review 🙏,0
"Attention! Class moved to 3 PM tomorrow, please attend on time. asap",0
Attention! Hostel maintenance visit tomorrow morning immediately,0
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0
Attention! Hostel maintenance visit tomorrow morning 🙏,0
"Dear customer, CBI cyber complaint registered. settle immediately to avoid arrest ✅",1
Attention! Your PhonePe wallet blocked. share mpin to reactivate ✅,1
"Dear customer, আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন asap",0
plz Document uploaded to Google Drive for project review asap,0
Income tax refund release: verify PAN and bank details now,1
"Attention! Class moved to 3 PM tomorrow, please attend on time. immediately",0
FYI: Lab viva postponed to next Monday kindly respond,0
"Dear customer, Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. 🙏",1
"Dear customer, Meeting notes attached in the shared drive. immediately",0
plz Hostel maintenance visit tomorrow morning kindly respond,0
"Dear customer, Dinner plan tonight? Let's meet near hostel gate. 🙏",0
Important: Seminar registration open on official college website immediately,0
"plz మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి immediately",1
Lunch done? meet at canteen asap,0
FYI: Document uploaded to Google Drive for project review asap,0
Alert: Seminar registration open on official college website,0
Attention! UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. immediately,1
FYI: Your parcel out for delivery 🙏,0
"URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN.",1
FYI: Hostel maintenance visit tomorrow morning #update,0
Attention! Your parcel out for delivery #update,0
plz 24 ghante mein KYC नहीं किया तो card permanently blocked #update,1
Important: Physics CAT prep session at 6 pm in SJT-308 kindly respond,0
Important: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅,0
"Dear customer, Physics CAT prep session at 6 pm in SJT-308 #update",0
"Dear customer, पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update",1
Attention! UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. #update,1
"Important: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। immediately",1
FYI: Cab details: driver number shared for pickup kindly respond,0
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1
UPI KYC expired. Abhi verify nahi kiya to account band ho jayega.,1
"Alert: Class moved to 3 PM tomorrow, please attend on time. ✅",0
Aadhaar PAN re-verify karo warna account freeze ho jayega. kindly respond,1
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1
FYI: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0
FYI: Bank statement downloaded successfully from official app. ✅,0
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে asap",1
"Dear customer, URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. ✅",1
plz ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1
Lab viva postponed to next Monday,0
"Attention! Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. ✅",1
Attention! Lab viva postponed to next Monday asap,0
FYI: CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1
Meeting notes attached in the shared drive. immediately,0
Attention! Hostel maintenance visit tomorrow morning,0
Sarkari subsidy release ke liye processing fee bhejo ✅,1
FYI: Sarkari subsidy release ke liye processing fee bhejo kindly respond,1
Meeting notes attached in the shared drive. #update,0
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo immediately",1
Please share PYQ pdf in class group kindly respond,0
plz Lab viva postponed to next Monday 🙏,0
"Alert: कल assignment submit करना है, भूलना मत",0
plz Your parcel out for delivery #update,0
"Attention! Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details.",1
"Important: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. 🙏",1
FYI: Dinner plan tonight? Let's meet near hostel gate. 🙏,0
"Class moved to 3 PM tomorrow, please attend on time. kindly respond",0
Important: Document uploaded to Google Drive for project review immediately,0
plz రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది ✅,0
Important: Hostel maintenance visit tomorrow morning #update,0
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে 🙏",1
Important: Exam timetable announced on portal 🙏,0
"Attention! আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। 🙏",1
