text,label,language_mix,category,source
FYI: Physics CAT prep session at 6 pm in SJT-308 kindly respond,0,Dogri+English,commerce,synthetic_v2
Seminar registration open on official college website #update,0,Marathi+English,work,synthetic_v2
plz Bank statement downloaded successfully from official app. 🙏,0,Tamil+English,family,synthetic_v2
Important: CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Marathi+English,upi,synthetic_v2
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,Sindhi+English,fear,synthetic_v2
"Dear customer, CBI cyber complaint registered. settle immediately to avoid arrest",1,Konkani+English,upi,synthetic_v2
Important: Please share PYQ pdf in class group #update,0,Sindhi+English,work,synthetic_v2
Important: Your account has suspicious login. click here and update CVV now,1,Konkani+English,fear,synthetic_v2
Important: Your PhonePe wallet blocked. share mpin to reactivate immediately,1,Hinglish,credential,synthetic_v2
"FYI: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి #update",1,Telugu+English,fear,synthetic_v2
"Dear customer, Physics CAT prep session at 6 pm in SJT-308 immediately",0,Dogri+English,education,synthetic_v2
Alert: a/c verification pending. confirm netbanking password now 🙏,1,Santali+English,upi,synthetic_v2
FYI: Sarkari subsidy release ke liye processing fee bhejo ✅,1,Tamil+English,money,synthetic_v2
FYI: Bank statement downloaded successfully from official app. asap,0,Kashmiri+English,personal,synthetic_v2
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1,Urdu+English,fear,synthetic_v2
Important: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. ✅,1,mixed-indic,link,synthetic_v2
Alert: Lunch done? meet at canteen kindly respond,0,Manipuri+English,social,synthetic_v2
"plz Class moved to 3 PM tomorrow, please attend on time. kindly respond",0,Bodo+English,education,synthetic_v2
"Important: Your order has been delivered, thank you for shopping. kindly respond",0,Hinglish,family,synthetic_v2
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked immediately,1,mixed-indic,money,synthetic_v2
FYI: Income tax refund release: verify PAN and bank details now immediately,1,Urdu+English,fear,synthetic_v2
"Dear customer, Lunch done? meet at canteen 🙏",0,Odia+English,education,synthetic_v2
Alert: Seminar registration open on official college website #update,0,Konkani+English,personal,synthetic_v2
"Alert: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. asap",1,Sanskrit+English,impersonation,synthetic_v2
"Dear customer, Please share PYQ pdf in class group ✅",0,Santali+English,commerce,synthetic_v2
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked asap",1,Tanglish,kyc,synthetic_v2
Alert: Your parcel out for delivery 🙏,0,Nepali+English,work,synthetic_v2
"Important: Class moved to 3 PM tomorrow, please attend on time. #update",0,Hinglish,social,synthetic_v2
"Dear customer, पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी ✅",1,Sanskrit+English,kyc,synthetic_v2
Attention! Lab viva postponed to next Monday immediately,0,Marathi+English,family,synthetic_v2
plz a/c verification pending. confirm netbanking password now #update,1,Hinglish,kyc,synthetic_v2
Attention! நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது,0,mixed-indic,commerce,synthetic_v2
"Dear customer, Your PhonePe wallet blocked. share mpin to reactivate immediately",1,Bodo+English,money,synthetic_v2
"Dear customer, Paytm security team se bol raha hu, account unlock ke liye OTP share karo asap",1,Nepali+English,otp,synthetic_v2
"Dear customer, Exam timetable announced on portal ✅",0,Assamese+English,family,synthetic_v2
FYI: Income tax refund release: verify PAN and bank details now 🙏,1,Telugu+English,money,synthetic_v2
plz Happy birthday! have a great day ahead kindly respond,0,Urdu+English,personal,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now kindly respond,1,Punjabi+English,link,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. immediately,1,Gujarati+English,upi,synthetic_v2
plz 24 ghante mein KYC नहीं किया तो card permanently blocked asap,1,Manipuri+English,upi,synthetic_v2
"Attention! Your order has been delivered, thank you for shopping. 🙏",0,Bodo+English,personal,synthetic_v2
Alert: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅,0,Maithili+English,education,synthetic_v2
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Marathi+English,impersonation,synthetic_v2
Alert: Aadhaar PAN re-verify karo warna account freeze ho jayega. immediately,1,Bengali+English,upi,synthetic_v2
"कल assignment submit करना है, भूलना मत kindly respond",0,Bengali+English,family,synthetic_v2
Important: Happy birthday! have a great day ahead asap,0,Gujarati+English,social,synthetic_v2
Important: Sarkari subsidy release ke liye processing fee bhejo immediately,1,Santali+English,urgency,synthetic_v2
"Dear customer, Please share PYQ pdf in class group 🙏",0,Sanskrit+English,family,synthetic_v2
"Attention! Your order has been delivered, thank you for shopping. ✅",0,Nepali+English,personal,synthetic_v2
CBI cyber complaint registered. settle immediately to avoid arrest,1,Hindi+English,kyc,synthetic_v2
Important: Lunch done? meet at canteen asap,0,Nepali+English,work,synthetic_v2
"Dear customer, Physics CAT prep session at 6 pm in SJT-308 🙏",0,Manipuri+English,education,synthetic_v2
Alert: Aadhaar PAN re-verify karo warna account freeze ho jayega. #update,1,Malayalam+English,urgency,synthetic_v2
"Dear customer, Income tax refund release: verify PAN and bank details now immediately",1,Sindhi+English,impersonation,synthetic_v2
Alert: Meeting notes attached in the shared drive. ✅,0,Bodo+English,personal,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate. asap,0,Bengali+English,education,synthetic_v2
"Attention! আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1,Kashmiri+English,upi,synthetic_v2
Alert: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏,0,Maithili+English,family,synthetic_v2
Sarkari subsidy release ke liye processing fee bhejo immediately,1,mixed-indic,upi,synthetic_v2
plz Meeting notes attached in the shared drive. ✅,0,Hindi+English,education,synthetic_v2
"Dear customer, Paytm security team se bol raha hu, account unlock ke liye OTP share karo",1,Tamil+English,money,synthetic_v2
"Dear customer, Happy birthday! have a great day ahead",0,Maithili+English,education,synthetic_v2
FYI: Meeting notes attached in the shared drive. asap,0,Assamese+English,commerce,synthetic_v2
"Attention! कल assignment submit करना है, भूलना मत ✅",0,Hinglish,social,synthetic_v2
Attention! நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏,0,Tamil+English,social,synthetic_v2
"మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి asap",1,mixed-indic,credential,synthetic_v2
Alert: CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Odia+English,kyc,synthetic_v2
"plz कल assignment submit करना है, भूलना मत asap",0,Sindhi+English,social,synthetic_v2
plz 24 ghante mein KYC नहीं किया तो card permanently blocked asap,1,mixed-indic,urgency,synthetic_v2
"Attention! कल assignment submit करना है, भूलना मत ✅",0,Urdu+English,education,synthetic_v2
Attention! Lunch done? meet at canteen #update,0,Bengali+English,commerce,synthetic_v2
Income tax refund release: verify PAN and bank details now 🙏,1,Bengali+English,kyc,synthetic_v2
Attention! Your account has suspicious login. click here and update CVV now ✅,1,Tamil+English,otp,synthetic_v2
"Attention! Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. immediately",1,Hindi+English,credential,synthetic_v2
FYI: Meeting notes attached in the shared drive. 🙏,0,Gujarati+English,personal,synthetic_v2
FYI: Aadhaar PAN re-verify karo warna account freeze ho jayega. kindly respond,1,Dogri+English,urgency,synthetic_v2
Important: Your account has suspicious login. click here and update CVV now kindly respond,1,Punjabi+English,credential,synthetic_v2
"Important: Your order has been delivered, thank you for shopping. asap",0,Kashmiri+English,social,synthetic_v2
"Get lottery prize ₹5 lakh now, pay registration fee first immediately",1,Sanskrit+English,kyc,synthetic_v2
FYI: Dinner plan tonight? Let's meet near hostel gate. immediately,0,Tamil+English,work,synthetic_v2
"plz URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. asap",1,Santali+English,fear,synthetic_v2
"Your order has been delivered, thank you for shopping. 🙏",0,Bengali+English,family,synthetic_v2
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Telugu+English,money,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now ✅,1,Urdu+English,urgency,synthetic_v2
a/c verification pending. confirm netbanking password now asap,1,Nepali+English,fear,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,mixed-indic,fear,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now immediately,1,Dogri+English,link,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,Manipuri+English,money,synthetic_v2
Attention! Document uploaded to Google Drive for project review 🙏,0,Hindi+English,social,synthetic_v2
Physics CAT prep session at 6 pm in SJT-308,0,Santali+English,personal,synthetic_v2
"Dear customer, Seminar registration open on official college website kindly respond",0,Sindhi+English,personal,synthetic_v2
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी,1,Maithili+English,money,synthetic_v2
Meeting notes attached in the shared drive.,0,Marathi+English,family,synthetic_v2
plz Physics CAT prep session at 6 pm in SJT-308 asap,0,Malayalam+English,family,synthetic_v2
plz Please share PYQ pdf in class group ✅,0,Konkani+English,social,synthetic_v2
"plz మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి asap",1,Sindhi+English,credential,synthetic_v2
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Manipuri+English,urgency,synthetic_v2
"Dear customer, Your PhonePe wallet blocked. share mpin to reactivate #update",1,Manipuri+English,upi,synthetic_v2
Important: Exam timetable announced on portal ✅,0,Bodo+English,commerce,synthetic_v2
plz ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1,Tamil+English,link,synthetic_v2
Important: Cab details: driver number shared for pickup kindly respond,0,Punjabi+English,education,synthetic_v2
Important: Dinner plan tonight? Let's meet near hostel gate. #update,0,Hindi+English,education,synthetic_v2
"FYI: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి 🙏",1,Urdu+English,link,synthetic_v2
Alert: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. immediately,1,Telugu+English,money,synthetic_v2
plz 24 ghante mein KYC नहीं किया तो card permanently blocked ✅,1,Gujarati+English,fear,synthetic_v2
